100	100	unknown_CRISPR_type(1E)_4	IMGVR_UViG_2706796391_000001|2706796391|2706858662	100.000	33	0	0	1	33	5922	5890	8.55e-08	62.1	33	29338
100	100	unknown_CRISPR_type(1E)_4	IMGVR_UViG_2706795537_000001|2706795537|2706857688	100.000	33	0	0	1	33	5920	5888	8.55e-08	62.1	33	29806
100	100	unknown_CRISPR_type(1E)_4	IMGVR_UViG_2706795530_000001|2706795530|2706857681	100.000	33	0	0	1	33	5934	5902	8.55e-08	62.1	33	29394
100	100	unknown_CRISPR_type(1E)_4	IMGVR_UViG_2595698363_000001|2595698363|2595727345	100.000	33	0	0	1	33	5928	5896	8.55e-08	62.1	33	29464
100	100	unknown_CRISPR_type(1E)_4	IMGVR_UViG_2595698928_000001|2595698928|2595727910	100.000	33	0	0	1	33	5928	5896	8.55e-08	62.1	33	29516
100	100	unknown_CRISPR_type(1E)_4	IMGVR_UViG_2706796388_000001|2706796388|2706858659	96.970	33	1	0	1	33	5929	5897	3.98e-06	56.5	33	29506
100	100	unknown_CRISPR_type(1E)_4	IMGVR_UViG_2595698361_000001|2595698361|2595727343	96.970	33	1	0	1	33	5929	5897	3.98e-06	56.5	33	29266
100	100	unknown_CRISPR_type(1E)_4	IMGVR_UViG_7000000209_000001|7000000209|SRS011397_Baylor_scaffold_2646	96.970	33	1	0	1	33	9019	9051	3.98e-06	56.5	33	14936
100	100	unknown_CRISPR_type(1E)_4	IMGVR_UViG_3300007302_000002|3300007302|Ga0104927_100036	96.970	33	1	0	1	33	14703	14735	3.98e-06	56.5	33	20621
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_2706795538_000001|2706795538|2706857689	100.000	32	0	0	1	32	21413	21444	2.46e-07	60.2	32	29323
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_2706795531_000001|2706795531|2706857682	100.000	32	0	0	1	32	21105	21136	2.46e-07	60.2	32	29003
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_2974638236_000001|2974638236|2974638236	100.000	32	0	0	1	32	21187	21218	2.46e-07	60.2	32	29491
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_2706795526_000001|2706795526|2706857677	100.000	32	0	0	1	32	21187	21218	2.46e-07	60.2	32	29491
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300013710_000009|3300013710|Ga0118203_100121	100.000	32	0	0	1	32	3992	3961	2.46e-07	60.2	32	10134
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300013436_000002|3300013436|Ga0118553_100002	100.000	32	0	0	1	32	7190	7221	2.46e-07	60.2	32	15178
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300013419_000002|3300013419|Ga0117972_10009	100.000	32	0	0	1	32	6448	6417	2.46e-07	60.2	32	14834
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300012218_000002|3300012218|Ga0118552_100003	100.000	32	0	0	1	32	21195	21226	2.46e-07	60.2	32	29221
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300007930_000001|3300007930|Ga0113882_10001	100.000	32	0	0	1	32	2566	2535	2.46e-07	60.2	32	7385
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300007879_000001|3300007879|Ga0111089_100004	100.000	32	0	0	1	32	6031	6062	2.46e-07	60.2	32	10464
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300007780_000001|3300007780|Ga0105678_100068	100.000	32	0	0	1	32	1747	1716	2.46e-07	60.2	32	29663
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300007310_000005|3300007310|Ga0104966_10179	100.000	32	0	0	1	32	4280	4249	2.46e-07	60.2	32	4463
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300006438_000001|3300006438|Ga0100178_100002	100.000	32	0	0	1	32	21170	21201	2.46e-07	60.2	32	29594
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300006215_000001|3300006215|Ga0099397_10064	100.000	32	0	0	1	32	8022	7991	2.46e-07	60.2	32	29265
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300001494_000003|3300001494|M534_100036	100.000	32	0	0	1	32	21723	21692	2.46e-07	60.2	32	22773
100	100	unknown_CRISPR_type(1E)_17	IMGVR_UViG_3300001492_000002|3300001492|M534_100112	100.000	32	0	0	1	32	6785	6754	2.46e-07	60.2	32	9328
91	91	unknown_CRISPR_type(1E)_17	IMGVR_UViG_2706796393_000001|2706796393|2706858664	100.000	29	0	0	1	29	21470	21498	1.14e-05	54.7	32	29440
91	91	unknown_CRISPR_type(1E)_17	IMGVR_UViG_2706796390_000001|2706796390|2706858661	100.000	29	0	0	1	29	21457	21485	1.14e-05	54.7	32	29347
